text,label
@user ANTIFA DEMOCRATS are gonna pay so YUGE in November it will be the final nail in the coffin.  You are FruitCake Trust Funded FakeNews Journalism.,1
@user I eat some weird shit but this crossed the line,1
@user The far left antifa are the real fash .cowards that hide behind masks and attack anyone who has a diff opinion they even confront not only the old and the vulnerable but children as well,0
@user @user @user @user @user @user @user @user @user @user @user Amazing what liberals can dig up when they’re desperate!,0
"@user Anyway she is a man and a mother"""" it's about time she gave it to an actual female. Congratulations to Naomi! She has class & skills!""""",0
"@user @user @user Instead of making up talking points about a culture of responsibility"""" how about you all start taking responsibility, by apologizing to Cincinnati for blocking common-sense gun control measures this year and for your #DogWhistle tweet smearing @user",0
@user She is just great. As long as she wins the title eventually,0
"@user Her head is already shaking before he can finish his first sentence, taking a step forward and slamming her cane to prove a point.          “No, Steve! Childish, perhaps. But she is tired, tired and worried sick all times that someone she cares about decides it's a great idea +""""",0
ANGELINA IS SO FUNNY AT RHE WRONG TIMES IMNGONNA SHOOT THIS BITCH UPPDOALS,0
@user “Cause you are taller than me and I always get excited to see you.”,0
@user just despacito,0
"@user @user Democrats would love to see mob rule."""" That's why they like Antifa.""""",0
@user Clinton’s will get u,0
@user @user I would love to see how those circles would align with “pro-life” people who are against gun control and affordable health care. #cognitivedissonance,0
@user @user There ain't no MAGA hats sold here but that don't stop me from wanting to MAGA.,0
@user He must see a lot of himself in them.,0
@user @user Gun control anyone? #DisarmHate,0
@user Antifa is a domestic terror organisation though.,0
@user @user Characterizations of famous people are very funny. But not if they are black. Cue the race baiters in 3...2...1...,0
"President Trump's economy is the rising tide that is lifting all boats. This is especially true for Hispanics who were among the biggest victims of the low-growth, high-regulation economy under Obama""""  Hispanics flourishing in Trump economy #VoteRed #MAGA""""",0
@user @user Her life is crappy because she is crappy. And she’s threatening to kill everyone. Another nut job...Listen up FBI!,1
@user And I will need to relocate,0
@user Is this nigga really back to dying his hair 2445times in one comeback 😂😂😂,0
@user Antifa log tosser.,0
Twitter CEO says conservatives ‘feel silenced’ at his heavily liberal company. I wonder why? Maybe because they are. We are given examples everyday on here that pretty much anything goes if you’re a liberal and not so much if your a conservative . #MAGA,0
@user @user At least she’s now getting laughed at.,0
@user @user @user @user @user You are a good dancer and talented in drawings. My fingers are like that when I vote for CNCO 😂  #PremiosHeat2018 @user  #LatinGRAMMYCNCO  #CNCOnEllen  @user #CNCO #TheLatinArtist #PCAs #followERickOnIG,0
@user Who’s the victim? That remains to be seen. Liberals have turned Kavanaughs hearings into a circus from the first minute it started.,0
@user im down in 15 minutes if you are,0
@user #JustSayin’ what the majority is thinking. More #FakeOutrage & #Lies from the #LunaticLeft. Never seen so many sore losers throwing temper-tantrums for almost 2 years now. Embarrassing! #MAGA🇺🇸,1
@user can’t believe you are not competitive for the same services as @user for life. Your service isn’t worth and extra $30 a month. #cancel,0
@user He needs euthanasia,0
@user You have the love and support from so many people -even if we are just strangers. You are not alone xo,0
@user @user Gun control isn't a solution though,0
@user @user needs serious psychiatric help. This guy is an anger management bi polar psych 101 case study.,1
"@user @user It goes both ways. If I don't agree with you, you're just bitching."""" About the red X.",0
@user #Liberals are muck rakers. They have NO platform to run on. NONE! Culling vulnerable people from the late decades... of the last century... of the previous millennium... shows how desperate they are to be heard. Now they’re loitering around high schools looking for rumors. Sad!,1
@user Trump Supporter! #maga,0
@user @user They probably get bonus pay for that,0
@user @user @user @user nvm he is dodging us we can Play you now,0
@user Prayers for your wife. I too had Colon Cancer..having bowel problems so apt w/GI after my Oncologist. So I know what she is going thru. Prayers for you both. Remember God is in control.,0
@user MAGA white people,1
@user Go to la casa de las micheladas!!!! They have some crazy ass ones!,1
@user Do you think if we let the ECB handle Brexit & the Conservatives handle this new tournament they might actually make less of a mess of them both?,0
@user What a freaking ass.,1
@user Maybe they will Havana an Antifa race war & slam the dildos out of each others butts.,1
@user @user @user That’s the aim  Liberty  #WWG1WGA #MAGA #TheRainMakers #QAnon #QArmy,0
@user @user @user @user @user @user @user @user @user @user @user @user Shush it makes the ship make more sense,0
@user Arrest holder for high crimes against the Republic.,0
@user @user @user fails to realize he is the party of @user and Antifa. A complete lack of self awareness. These people are dangerous. #EnemyOfThePeople,1
@user @user She is an hypocrite and back stabber like her boss! She applaud this clip. Neighbors help each other when they need help?,1
"Gallup: Record-Low Percentage Cite Economy As Main US Concern""""  #TCOT #MAGA #RedNationRising""""",0
"@user I hate a man who thinks his irrelevant opinion matters"""" ass bitch",1
@user @user @user @user @user @user @user ...theyre setting a horrendous precedent here. Any horny teenage makeout sessions are now open to interpretation and hazy recollecting..?,0
@user @user shit ode,1
@user @user I know you guys are scared of ANTIFA,0
@user @user Liberals judge you guilty EVEN when proven innocent. #liberalsneedtheirownpsychward,0
@user @user My bias park JIMIN  he is perfect man 😍😍😍 #JIMIN #BTS #MAIN DANCER AND READ VOCAL💕 HEART YOU🤣💟👍,0
@user @user @user @user @user He is Harry Potter,0
@user @user Yes because we simply MUST be politically.  Heaven forbid we don't give the Liberals their due justice.,0
@user I mean it worked for gun control right?,1
@user @user The difference between a demon and a pedophilia priest.....a demon let's you know it's there,0
@user Has any ex Obama administration personal not yet?  See a pattern here folks!  Their actually doing this publicly. The msm is their partner in this treason.  It’s a attempted coup d'etat!!!,1
@user She is full of it. She will go for it.,0
@user @user @user @user @user Oh and how do think the victim feels? Im sure she is fine with the death threats and insults she’s been getting spewed at her by you fine Christian conservatives,1
@user Breitbart must be hacked! Your headline says it all.,1
@user @user @user And how 500 pound females do you know hm.,0
@user #Antifa loud mouth. #Democrat.,0
@user @user @user Well you may be right. Always the optimist I'm going to carry on with my (possibly deranged) mission to believe we can achieve a united front.,0
@user Yes everyone does but he is in the best position and missing all over the place,0
@user Wouldn't it be easier to close the loopholes that allow guns to get into the wrong hands?  This article by Duke's Center for Children and Families provides a good overview on the subject.,0
@user @user No longer believe a single word that the despicable woman (@USER utters - A liability to our nation and @user,0
@user Why would he order Cohen to print more money?  It's amazing how bad you are at this.  Or are you just dishonest and purposefully spreading fake news?,1
@user @user @user @user shitt on Pitt - perfect for wiping the seat!,1
@user @user Whistleblower must be the only non kid toucher behind the Vatican walls.,0
@user @user @user @user @user also trump IS a fascist- LITERALLY.  the central govt thing for anyone always seems to depend upon who's running it. magas are fine with fascist trump and liberals were fine with obama. my ideas about good government are a bit different. of course i did admit to being a quaker.,1
@user @user @user I watch Obama for as long as I can stomach him just for the laughs LOL he approves himself to be Even more of a narcissist every day! He is so full of himself a.k.a. full of shit! #HangHim,1
@user @user @user he should withdraw.he is hurtng gop chances I is a credible person.the judge is suspect,0
@user Unfirtunately i have seen hispanics justifying shit from trump. I argued with two family members of mine who believes trump did helped PR a lot.   And i have a relative who he is a trump fan  & agreeds that the majority of immigrants that come are bad.   It is upsetting,1
@user Idk by comparison he is the least liked or atleast that's what I've seen but hey I'm probably wrong,0
Add who is behind Antifa and who organized and paid protestors at Kavanaugh hearing!🇺🇸,0
"@user Top 5 excuses"""" liberals use when they are losing and desperate. #1 RACISM #2 Sexism #3 Russia #4 Guns #5 the Rich VOTE DEMOCRATS OUT! America doesn't need LOSER leaders. and WHINERS!""""",1
@user @user @user Maybe he is just light in his loafers,0
@user @user It really doesn't matter if she wanted to be an actress or not. Montel is grasping at potential insults to try to discredit Dana. The fact is she was hired to do a job and she is good at it. Trump haters simply attack her and you because their candidate lost. Montel is irrelevant,0
"@user @user You say you're part of the resistance so I'm fairly certain you are pro-gun control. My question to you is...Why would you want a government headed by this so called dictator"""" to enact stricter gun control? I don't think that's an argument that'll get you very far.""""",1
@user @user that’s exactly what you evil liberals do. You try to intimidate people so they can step down. I guess bullying is OK when it’s done by liberals,1
@user Well actually we’re better off. Just to say the FEMA asl Guy is my hero. He is the total package. I don’t understand sign but I completely got what he was signing.,0
@user I hope he is safe,0
@user @user @user @user Be smarter- Congress legislates. We need congress with better skill stacks to solve. Dr Shiva has incredible proposal.  If u can stop long enough to learn.,0
#disgusted her constituents voted liberal #LeonaAlleslev #fuck off,0
@user @user @user @user @user @user They can’t. His a sheep. Just follow along with fake news and put everyone who can think for themselves as KKK. Antifa wannabes,1
@user @user The men senators should allow citizens to question the ACCUSER.  The citizens should be women and conservatives  who love America and fairness.,0
@user Because he didn’t do any think Sorry that not true you and Obama screw the American people when ever you could!,1
@user @user Being paid no doubt,0
@user @user Funny how the we need more gun control fanatics think they want a shooting war. Where are they going to go to get their free Obama guns,0
@user #oshaeterry #ThugLife #Criminal Behaved as an Ordinary Disposable Criminal. #MAGA #MAGA2020 #MAGARallyRules #TexasPolice,1
@user @user Not surprising at all.   The Trudeau “Liberals” have been using it to emotionally manipulate and divide Canadians since the beginning.,0
"@user If only he were the craziest MF out there. Sadly, he is NOT. There are far worse examples of good Christians.""""""""",1
@user he is so handsome!,0
@user Evidently she's as big a narcissist as he is.,1
@user @user I had the good fortune of having her jump on a stickerwoman post a while back. She is a woman 😢  She tried to tell me that stickerwoman was a hate crime against Muslims ...🤔,0
@user @user @user We’ll be there opening night! 🙌👍,0
@user Children  should be seen and not heard!!!,0
@user Vigano should come forward....reveal where he is...reveal all documents...and be on board helping prosecution.......,0
@user @user @user @user @user @user That might be a minor factor... But that isn't what they are saying...   #PeoplesVote,0
@user He is a coward.,1
@user Thank you to everyone for making this possible you are amazing and so are the beautiful bears. I'm a member of Olivers Army and I appreciate everything you do to make lives better.,0
@user Hey #BenieSanders  they all can't come to US!  Come on.  We have enough problems with your #Antifa .,0
@user @user With good reason!,0
@user @user I hope you don't make it!,0
@user Hold up this for real? Am I reading that right? Everything is free?,0
@user is out of control. They destroy Ford by exposing her. Now claim she is receiving death threats. Uhm..then stop threatening her. Fact is liberals are only ones who threaten people. @user investigate DNC!,0
@user And the Liberals will supply them with these modern fighters!,0
@user @user @user So you are clearly admitting big names big cast also reason of sanju aye dil yeh jawani barfi suceess 🤔🤔🤔,0
@user @user Maybe she is lying? Why is she not responding,0
@user @user The Republicans are against Nancy Pelosi because she is for the working class. They demonized her because she doesn't help the rich. Thank You Nancy for your service and being for the little guys.,0
An Anonymous message to #Antifa #Q #QAnon #TheGreatAwakening #CommieClowns #ResistanceRises #Resistance,0
@user Liberals like you WILL never convince us to become lazy entitled victims. But keep trying. I just feel sorry for your son. Having to be raised by someone who will only impart him with the mindset of self-hate and victim-hood.,1
Old article but its going to be relevant very soon....#ClintonFoundation #MAGA #ClintonCrimes,0
@user @user @user @user @user @user @user Can you give me a better term than cultist for someone who will change their view on gun control to defend Bernie rather just admit that his record his awful?,0
@user is the only one worth slapping your cock on #cocktribute and cumming all over #cumtribute   she is my CumSlave after all 😎,1
@user @user A horrendous act of course. Conservatives lie like they breath and are just generally awful human beings. I don’t doubt the victims story even a tiny bit,1
@user Poorly worded but he's not talking about the actual shooting. He means the aftermath with the gun control aspect.,1
@user @user Unfortunately that it the liberals agenda,0
@user You're very welcome! There are some INCREDIBLE bloggers I have connected with on here!,0
"@user this pesky"""" first amendment only applies to the radical left when it's there opinion. Otherwise they become very violent when others attempt to speak. Look to the campus's and ANTIFA for proof.""""",0
@user I saw that this morning..I hope she is doing ok. Bless her heart. Thank you!,0
@user She sounds amazing and it's a bloody disgrace that she is mostly forgotten.,0
@user Antifa members have to be their #1 clients.,0
@user @user I think they meant to write Michael.,0
@user Deplorable is an understatement he is just as his supporters are .... I don't even have a word.. it's just time to end this to end it .. impeach imprison execute what even the harshest penalty imaginable that animal deserves it,0
@user @user I feel sorry for liberals after Far-left hijacked their name,0
@user I'M ALMOST SHOT BY LA GANG MEMBER/ILLEGAL IN TRAFFIC 9/5/4.45 PM MY BELIEF IN THE 2ND AMENDMENT:REACHES ABSOLUTE:CRIMINALS WANT VICTIMS UNARMED:PIX LATER: NRA GUN CONTROL RIGHTS GRAB FALSE FLAG 2A #ICE POLSI FIENSTINE TRUMP,1
@user Why are people exressing 'shock' at what a majority government does when in government? This is a fact of life. I.E: Check out what the Liberals both previously provincially and currently federally did and do. Hello.,0
@user a few comics i never met i REALLY want to meet now and he is one of them ha,0
@user Exactly. We can take the theatre. 👍,0
"@user @user @user #usaafr18 looking forward to: Dr. Deirdre Cooper Owens, who will give the Wednesday, October 17, 2018 lecture about Medical Bondage and the Birth of American Gynecology.""""""""",0
@user Bad gun control seems like. Missed his brains.... bummer!,1
@user Give Norm his own show!  He’s FUNNY 😂😂😂,0
@user How come they only asked 2 questions on gun control?  That guy is in for sure,0
@user @user Well John started the nuke button hit being an AntiAmerican hater and well Trump is gonna desecrate the liberals agenda and the results will be awesomeness 👉🏻🇺🇸🕊,0
@user I made my position clear with the principal...that clearly he is used to dealing with young adults. My son isn't mentally. I would ask they check before sending me that msg again. I think my likeness is a dart board in the staff lounge,0
@user @user I guess it’s time to get divorced just so we can keep more income. How silly is that. Liberals have no clue. Make it so all Canadians can benefit not just divorced couples. #whatareyouthinking?,0
@user @user Dear Fatties Against Fascism... #WalkAway from the Democrats.... Antifa = Democrats = Dixiecrats = KKK  There are no fascists in America.  Same hate. Different colored hoods. Party of hate since 1828,1
@user F the DemocRATS.  SLIMY BASTARDS.,1
"...people of good faith and high character can and do come to competing  conclusions about originalism, abortion, gun control, and religious liberty.""""  #Kavanaugh #KavanaughHearings",0
.@USER has proved to us a second time she is undeniably a force to be reckoned with in the industry with the release of #LOTWVideo. Check it out here;,0
Accept me for who I am. I understand it's not easy. But neither is loving someone who only tries to  correct your flaws that only make you so incredibly unique. 👑,0
@user he probably had sex twice for boruto and the other sister that no one cares about,1
**Available Position** Teacher - Special Education Mild/Moderate If you are interested/qualified apply at the link below:,0
Looking forward to another GREAT Rally tonight in Fabulous Las Vegas!!! Never tire of hearing @user speak!!! He gives Energy to his Base...and We give it back to Him!!! #LoveOurPOTUS #MAGA #KAG,0
@user @user #Liberals believe rules are for the Middle Class and those hoping to join them.  #ethics #friendsandfamily  #cdnpoli #lpc @user  @user @user,0
@user Haven't set any expectations on him... he has set his own goals chasing his own dreams..  he has asked those questions from the doctor and making decisions with advisement from me his parent... he is growing to be his own man,0
#WakeUpAmerica #AmericaFirst #MAGA #Trump2020 #KAG2020 #RedWaveRising2018 #VoteRed2018 #TXSen #VoteRedToSaveAmerica #KeepTexasRed #TedCruz2018 #BuildTheWall #VoterID #ConfirmKavanaugh  #WalkAwayCampaign  #WalkAway from #LiberalHate #LiberalIntolerance and #SocialistLies #VetoBeto,0
@user There you are! 👋🐾,0
@user 😂that zombie walk was a little scary. Remember when that zombie said he was going to eat Shon’s butt💀,1
@user We apologize for the delay in response here and wanted to follow up and see if you are still experiencing issues. Our engineers are in the final stages of mitigating impact related to the event. ^MA,0
@user @user @user I should wash your mouth out with soap for saying that! I have the utmost respect and admiration for our cops. I don’t have that for dirt bags who would break into my home.  Gun control means a steady hand not an empty one. Go talk to Antifa buddies about being a drain,1
@user Holder was held in contempt of congress. Why isn't in prison for Fast and Furious? How about for murder?,1
7. You both don’t live to impress people but you are comfortable in your skins and still bring out the best in each other. #AdamandEve,0
@user which is why im loving all this shit right now LOL,0
@user @user Liberals and their games,0
@user One added me to a “liberals I’d like to slaughter” last month. That was fun,1
@user @user @user Who's paying for your tweet? Antifa?,0
@user @user @user Harris makes herself look very ignorant daily! #MAGA without them!,1
#cincinatti  well these shootings will keep happening because of your stupid gun laws so its time americans woke up and do something about it because it will keep on happening again and again and not god and prayers are going to help only proper gun control laws will.,1
@user @user You Rotated him the wrong way and now it looks like he is gliding.,0
@user I think gun control and progressive tax rates are unjust. Can i ignore them?,0
What if I told you there's a group in Israel & in America that has been controlling US foreign policiy for decades using spie lies & quasi blackmail schemes. would you believe me? #MAGA #AmericaFirst @user The @user @user,1
@user @user Goth if u don't mind how u vet to 530 I'm currently stuck at 516 and done my powerful gear,0
@user Aww... he is such a busy monster.,1
@user @user leader of Antifa,0
@user @user You both look lovely! #FLOTUSrocks #MAGA 🇺🇸🙌🏾,0
@user He was all about bashing the Iraq war but when faced with the binary choice he is pretty proud of supporting that same status quo vigorously. I don't get it either.,0
My guess is 44 got it from those 100's of $bil of money he stole from #fanniemae that sat off balance as a slush fund in @user  see #fannieGate.  #ThursdayThoughts #Releasethetexts #NoRedactions #Obamagate #ObamaKnew #DrainTheDeepState  @user #MAGA,1
@user @user She is all women.,0
@user @user But as a sidenote I don't categorize all ppl on the left as *far left* - *Antifa thugs* etc. Far from. And I don't condone any effort to perpetuate such behavior.,0
@user @user Once again @user does zero research. But she is on the TV!!,0
@user black would be cute w ur skin tone,0
@user @user Yep..says the same thing about everyone she hates & warned the Antifa twins not to do that..,0
@user Denial stage. Almost at admission,0
"@user 1st Pic: OH MY GOD THE BATMAN V SUPERMAN TRAILER IS AWESOME"""" 2nd Pic: """"OH MY GOD BVS IS AWESOME 3rd Pic: """"oh, you dont like BvS and call it a shit movie?? well bitch"""" 4th Pic: """"oh, Zack was fired, Henry left and Ben is leaving""""""""",1
@user @user @user Have you ever seen ANTIFA burning college campuses and trashing them any time a conservative comes to speak ? Educate yourself please !,1
#MorningJoe  Liberals and their selective outrage.,0
@user @user Unfortunately you're right. Keep it real.  SHE is the assault weapon!,0
@user Happy birthday ❤️ hope you are having a wonderful day 💕,0
.@USER opposes the student loan refinancing bill that would help hundreds of thousands of borrowers get lower rates at no net cost to taxpayers. He is losing this election and he is a desperate politician.   Democrats might not want to let him steal this issue.,0
@user @user @user @user @user Not strict enough? So in your world of stricter gun control shall the military go door to door siezing firearms from thos not willing to give them up.?,0
@user @user @user @user @user I can understand that and if it’s someone I know I’ll debate with them but I’m not willing to spend that much time trying to change the mind of someone I don’t know I tryed that with people and gun control and it just get stupid because they won’t try to understand,1
@user Oh shit this will trigger some bigots,1
@user Do you have the state right....Cali and Chicago are protected by many strict gun control laws.,1
@user @user @user @user @user @user @user @user @user @user You are so beautiful!!😢😍Xx,0
@user The Liberals have used and abused the African American and any other group that comes in contact with them this just an extension of their corrupt and ruthless ways of trying to get power .The #Metoo .So called movement has been reduced to a tool,0
@user What would you trade for Jimmy Mcbuckets? We know he is a big Westbrook fan,0
@user many thanks to Karel in banquet services - he is treating our ONA student newsroom team sooooo well. We really appreciate the whole team!,0
@user @user @user @user @user @user @user The kid he scored on looks like he is about to drop outta school now. Somebody check on him,0
@user Brennan probably wrote that NYT op-ed,0
@user Yeah if a officer wants to watch his career go down the shitter ........,0
@user He is the eggman.,0
@user If you stand up for what's right? The Conservatives were mad one of there's crossed but it's ok for a Liberal. That's double faced!,0
@user @user Where does Mrs May get her 'cunning plans' from?,0
"@user Radicalism???  who's behind Antifa and other disruptive organizations causing havoc - your buddy George Soros.  Again, if you have a SPECIFIC accusation, you should bring it... all of your words are political rhetoric.  Nothing clear"""" here.""""",0
@user @user Oh you are in England?  Your views on gun control stopped mattering in 1776.,1
@user Stfu bitch lol why u Salty I’m tryna get twitter famous ya know,1
@user @user worry about college.  Your 15 min of fame is over and you have no clue.,0
@user Democrats plan working!!!😂,0
@user @user Lmao please show me the proof of all you state. Not what I said on CNN. Facts just the facts. Like I said funny all this pops up when all the other stunts didn’t stop the vote. If she is serious she can recall the house how she got there and all the important info. Not that it,0
@user @user @user How convenient a conservative dummy believes people are selectively unemployed.Conservatives always try to use this type of propaganda. No facts!Just their warped conservative beliefs. It’s very clear.Many conservatives like @user don’t have the ability to learn or think,1
@user @user Isn’t it what liberals want? Now they are crying with the consequences- on a budget money comes out of some other program.. liberals just print more money,0
@user @user @user He is a sick individual I don't care if he is the Pope or the trash pick up guy. Sick and bring to justice,1
@user  Poor Baby.  This is why you and your entire network CAN NOT be trusted.  The only people still watching CNN are brainwashed liberals and demonrats.,1
"@user @user @user @user @user  You are fkn deluded pal #FatNixon is a digusting pig  Trump interview on 9/11: [My building] was the 2nd-tallest in Manhattan... And now it’s the tallest.""""""""",1
@user dude she is a babe! that dress wowowowowow,0
@user @user @user @user @user Saw 6 female supporters of the Judge K on Fox! Awesome women!Conservatives rightly fear harassment and threats of physical harm for speaking out publicly today.Few people trust journalists not to TWIST what they say. Happened to me twice. I learned!,0
@user Talk to her. Get to know who she is,0
@user @user @user She is a long time proponent of killing the unborn.,0
@user Fake News spewing lies again ! Patriot Voters do not approve of Kaepernick and his Socialist Nike Ads!!👎🏼👎🏼👎🏼🤮🔥👹,0
@user Hey Biden.  There is a reason why hard working Americans will NEVER TOLERATE YOU OR YOUR CAREER POLITICIANS AGAIN!  #MAGA THANK YOU TRUMP,0
"@user @user @user I purposefully had my damsel"""" be a bit of a badass. She is saved by the protag, saved by the third party member, and sticks her neck out to save their hind quarters just as often (if not more!). Sure, she may have ulterior motives (*evil laugh*) but she's still pretty kickass!""""",1
@user .. newer info from this week.  This is obvious to you right?  If Kaz said in June the IPO is a go for Nov but in Sept they say it is no hold for filing issues then that is simply a change out of our control...Right?  I am not sure what you are after but it is enjoyable listening.,0
@user @user We all know this is another Liberals Corruption!!,1
@user @user @user This is what I get from Twitter liberals.,0
@user @user yes like going after the 5pc on plastic bags so that @user could get their own way on uni credit and austerity and even now go back on a promise to cut tax for self employed,0
@user @user @user @user It to t dd,0
@user BETO running HARD left - open borders - aggressive gun control - socialise medicine - raising taxes. Dem turnout up 100% in primary's 500k to 1 mil and is outraising Cruz. Though Texas had 1.5m REP turnout...must show up and vote in November. Don't assume your neighbor will do it,0
.theresa_may: Today I can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative...the first time any government has offered housing associations such long-…,0
@user @user @user @user Your comparing apples and oranges like liberals often do. We In Texas are very strategic and methodical in our voting. We understand what works for Texas doesn’t in voting nationally. But who we elect in Texas affects the nation.,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Job description: In Charge of the Big Door.    Because that's the most likely point of entry for the ANTIFA hackers and their DOXX equipment (which is quite cumbersome).,0
@user It's scary stuff to see how dedicated you are to preventing people's access to resources during a crisis.,1
@user @user @user She is!! Have you seen her tweets lately??,0
@user Thank you for proving my point.  You are foulmouthed trash,1
@user @user @user Wow !!! no wonder the Liberals only got worse as a party of bullies to women...??? no accountability.,1
@user If he is implying that he is an agent of the Devil's will then I fully agree!,1
@user Always been a lier,1
"Trump’s Lies Have Grown Far More Frequent—and More Dangerous – Mother Jones  Truth decay""""... #maga. We're doomed.""""",1
@user @user She should but probably can’t stay awake long enough to leave the country. Said she would move to New Zeland but I see she is still here. Too bad,0
"@user @user She is referring to Briefs, underwear"""" , or as the white folks say """"tighty whities""""""""",0
@user hope all is well. Thats so fucked. Like seriously what the fuck is wrong with ppl now. Gun control is no issue though right. Thank God I live in Canada. Feel brutal for all the attacks in the U.S.A but seriously it won't go away.,1
Trump is what we need #MAGA,0
@user @user @user Well then I guess it's totally fine to attack his character then. My mistake. I mean what right does an American who was the victim of gun violence have to call for stricter gun control laws anyway?,1
#TwitterPurge Documentation ✅Am I the only 1 who gains 50 followers then loses75 followers daily😡 stop #TwitterCensorShip of #Conservatives,0
@user @user Ask the black Panthers whent well thrill Milford act. ask why the first gun control listed niggers could not touch guns under penalty of death. Also glad you can see that all the gun control has never been for reduction of violence it's about enforcing tyranny,0
@user You can't lump small l Liberal conservatives in with the far right nutbags.......,0
@user @user @user @user @user What freedom do you have that people who live with gun control don’t have?,0
"@user @user Aunt Crabby, will you bake her some SPECIAL"""" cookies so she will children out! I worry she is going to have a heat attack!""""",0
@user I went to the live twice but I was impressed and it was really cool stage!You are my bestdj!!Thank you Hardwell❤️,0
@user 👀 sitting here thinking he has a killer porn stache,1
@user @user @user   YOU should've followed Flake's lead and LEFT the Senate!  YOU are one unpopular guy.  Always working against the POTUS.  Just another RINO in the Senate of Swamp Creatures!,0
.@USER gets endorsement of nation's largest gun control group,0
@user @user @user @user @user if you are in a state with medical pot go get him some brownies or a tincture it will help.,0
@user @user @user @user @user just need to hang in strong together such actions will hand tories a life line on a plate ? without @user are going to be ripped apart come the next general election,0
@user Limousine Liberals and Western Feminists have much in common but their mutual sanctimony stands out for all to see.,0
@user Can’t we send this pig back to Canada. He’s an animal.,1
@user @user They didn't actually they engaged in an extortion racket via austerity and borrowed like no other,0
@user thank you for signing Shelby’s poster last night! She is still so excited. We are so proud of our big win! #OneTROY #GoTrojans #ProudAlum,0
#YESonKavanaugh Yes because it is the right thing to do Yes because conservatives are in power Yes because Democrats are miserable humans Yes because we are sick and tired of the tantrums from the Democrats Yes because they FREAKING LOST THE ELECTION! Please add more reasons!!!!,1
@user @user He is a failure in every way possible.,1
@user oh yeah i’m down if you are,0
@user @user @user @user @user @user But everyone arguing for gun control always points to Australia and the EU for examples?,0
@user What’s next... -Mr. Hooper is retconned as a pedophile -Grover becomes trans -Barkley is neutered -Big Bird is put on meds to stop seeing Snuffy -Oscar shoots heroin -Elmo now member of the church of satan -Telly joins ANTIFA -Zoe has abortion -Kermit labeled hate symbol by SPLC,0
"@user It's amusing and sickening to watch these scientists"""" twist themselves into knots to justify their gun control agenda. #gunsense is dishonest, through and through.""""",1
@user “Because you are alone” dang Mama Chu isn’t taking any prisoners,0
@user @user She lost because she got outplayed. She is disgusting for her behavior,1
@user Donald Trump in Nevada either at that MAGA rally or Tge GOP Convention...His Hollowing Out of America Tour or as Putin likes to put it...”project red wave”,0
@user noticed you broke away as soon as the senate started talking about the great 4.2 growth rate and salary increases for employees.  Your station is so crooked!!!!   Also negative on the conservatives and praise the liberals!  #DrainTheDeepState #crookedmedia,1
@user @user she is a Private,0
@user She is inciting violence .  Big difference between free speech and inciting violence.  Sometimes you are expecting action good or bad from the words you use.  People must be held accountable for those words good or bad.,0
"@user George Constanza once famously said, if you believe it to be true, it's not a lie Jerry"""".....in this situation you could have someone believe that they are the hero by stopping a Conservative appointment.  That's how the liberals justify everything bad they do including violence""""",0
@user @user @user @user Your side has AntiFa. You into them? Like violence?,0
@user then you must condemn antifa and BLM who spew hate and fear toward the police,1
@user Holy shit of all people to say that a Nebraska fan. Please take your dead program somewhere else and keep your VCR around to watch highlights from the 90s.,1
@user @user @user @user @user She is so calm & patient. That’s great..keep it up. Don’t mind people bc everyone has their own viewpoints on each aspects of life.,1
@user You are stronger than you believe my beautiful sneaky pig. Dcl teaches us so much and I am grateful we have the chance to explore ourselves as we grow and learn 😭❤️❤️,0
@user Of course they shouldnt cause its obviously complete bs. They just want it delayed and when its time for the vote again theyll come up w/ another plant accuser. And why does every supposed victim of apparent “rape” liberals come up with always look like a lesbian art teacher lol,0
@user Just finished saying to my wife that “Conservatives are not ready for the likes of Stormy  thanks for everything Stormy,0
@user No doubt she is proud of her daughter from Heaven! So sorry for your loss (at such a young age) How difficult it must have been & I imagine to a certain degree still must be...She sounds as a truly wonderful person. You are her legacy!,0
@user Morrows history is he is not going to stay healthy. He's a dominant reliever but his track record is hes going to land on the DL at some point,0
@user is really THAT bitch wow,1
@user @user @user @user @user @user I will admit she hasn’t charted and I blame that on the fact that she is an artist she does things her own way and sometimes not following the trends or staying in a mold will cause you to fall out of the “relevant spotlight”,0
@user Yeah but he painted a cat once so he is Good,0
@user @user I hope you are voting for @user on Thursday.,0
@user @user Does nicki even know who she is??? Dreamdoll a whole bully,1
"@user He wasn't really different with who he is now."""" Or probably Howard himself didn't really know his son.  """"He doesn't trust easily. You have to earn his trust before you can get to know the real him, I guess. Tony has, at all times, at least fifteen thoughts of varying --""""",0
@user Then tell your pal Soros to stop funding hate groups like antifa,0
@user Shut your ass up 🤧,1
Calm down you loon. Kavanaugh is already confirmed and you know it. Make plans for alternate employment after the #TrumpTrain2020 train disembowels the #Democrat party in this country. Starting with removing #RoeVWade then #BuildTheWall then #MAGA !!!,0
@user 802 is not a poll especially because they are all Liberals,0
"@user furries can suck my dick, this is both an offer and an insult""""""""",1
@user Yup total gun control works just fine.  Well not in Mexico.,0
